index,output.relations_noOffset,aqs,aqs_initial
event--hit,7365,1.0,1.0
evacuation-r-resulting,7365,1.0,1.0
evacuation-r-felt,7365,1.0,1.0
evacuation--registering,7365,1.0,1.0
evacuation-r-experienced,7365,1.0,1.0
killed-r-under debris,7365,1.0,1.0
killed-r-which,7365,1.0,1.0
killing--leveled,7365,1.0,1.0
killing--magnitude,7365,1.0,1.0
killing--magnitude - 6 . 1 earthquake,7365,1.0,1.0
killing--measuring,7365,1.0,1.0
killing--missing,7365,1.0,1.0
evacuation--tremors,7365,1.0,1.0
attack--avert,7365,1.0,1.0
landed--needed,7365,1.0,1.0
attack-r-comes,7365,1.0,1.0
leveled-r-wounding,7365,1.0,1.0
centred-r-depth of just six miles,7365,1.0,1.0
earthquake-r-landslides,7365,1.0,1.0
earthquake-r-koran reading session,7365,1.0,1.0
earthquake-r-knocked down,7365,1.0,1.0
centred-r-struck,7365,1.0,1.0
earthquake-r-it,7365,1.0,1.0
earthquake-r-levels,7365,1.0,1.0
earthquake-r-handed out,7365,1.0,1.0
located--magnitude - 6 . 1 quake,7365,1.0,1.0
located--magnitude 6 . 1 quake,7365,1.0,1.0
earthquake-r-flattened,7365,1.0,1.0
located--struck,7365,1.0,1.0
earthquake-r-felt,7365,1.0,1.0
located--which,7365,1.0,1.0
earthquake-r-experienced,7365,1.0,1.0
earthquake-r-flattening,7365,1.0,1.0
earthquake-r-tremors,7365,1.0,1.0
earthquake-r-magnitude,7365,1.0,1.0
earthquake-r-measuring,7365,1.0,1.0
landslides--tsunami,7365,1.0,1.0
landslides--under way,7365,1.0,1.0
caught fire--hurled,7365,1.0,1.0
landslides-r-under way,7365,1.0,1.0
lasted--strong,7365,1.0,1.0
earthquake-r-rose,7365,1.0,1.0
earthquake-r-rocked,7365,1.0,1.0
left dead--striking,7365,1.0,1.0
earthquake-r-resulting,7365,1.0,1.0
earthquake-r-registering,7365,1.0,1.0
earthquake-r-razed,7365,1.0,1.0
centred--depth of just six miles,7365,1.0,1.0
centred--quake,7365,1.0,1.0
earthquake-r-missing,7365,1.0,1.0
attack--measures,7365,1.0,1.0
centred--struck,7365,1.0,1.0
caught--hurled,7365,1.0,1.0
dead--hit,7365,1.0,1.0
