index,output.relations_noOffset,aqs,aqs_initial
fight-r-right,10155,0.213499056225,0.0714285714286
overpowered--stole,10155,0.213539863675,0.142857142857
driving-r-stay,10155,0.213626197531,0.214285714286
grabbed--wished,10155,0.213694827411,0.118644067797
additional-r-restoration,10155,0.213738636727,0.142857142857
checked into-r-driving,10155,0.213761215094,0.166666666667
stir-r-violation,10155,0.21392064391,0.142857142857
escape-r-facing,10155,0.214015741996,0.142857142857
blocked--cut,10155,0.21404806799,0.214285714286
handcuffed-r-walked,10155,0.214125940216,0.142857142857
register-r-traveled,10155,0.214553007486,0.142857142857
find--shackled,10155,0.215129792146,0.214285714286
disciplinary--retire,10155,0.215464226891,0.142857142857
problem-r-telecom services,10155,0.21546969719,0.142857142857
serving-r-transport,10155,0.215802707184,0.142857142857
jumped-r-spooked,10155,0.216017106372,0.214285714286
p2p traffic-r-without,10155,0.216277852623,0.214285714286
pulling off-r-received,10155,0.216485819447,0.142857142857
fire-r-investigate,10155,0.216578515232,0.214285714286
round-r-stops,10155,0.217273213803,0.0925925925926
called in--help,10155,0.217411075349,0.214285714286
damage--face,10155,0.217752840788,0.142857142857
arrested-r-order,10155,0.217763912966,0.142857142857
allowed--approves,10155,0.218110139221,0.142857142857
affected--attributed,10155,0.218215769644,0.142857142857
disciplinary--escaped,10155,0.218568757391,0.142857142857
a rehab facility--flout,10155,0.218872629345,0.214285714286
hand--round,10155,0.218917922904,0.12987012987
problem-r-problems,10155,0.218975102274,0.171428571429
arrested-r-flout,10155,0.219086850436,0.142857142857
escape-r-recommended,10155,0.219470081058,0.142857142857
count--punch,10155,0.219533615446,0.142857142857
capacity--online,10155,0.219794032811,0.142857142857
indecency-r-sentence,10155,0.219889056394,0.123376623377
allow--smoking,10155,0.220407902563,0.214285714286
capacity--return,10155,0.220461935643,0.142857142857
currents-r-weather,10155,0.220589476401,0.214285714286
survived-r-tried,10155,0.220655382267,0.142857142857
suffered-r-survived,10155,0.220655382267,0.142857142857
fight-r-rounds,10155,0.220962762532,0.142857142857
risking--violation,10155,0.221194119059,0.214285714286
appeared--beaten,10155,0.221266244953,0.142857142857
grab--make off,10155,0.221280436406,0.214285714286
building-r-treatment,10155,0.221330837086,0.107142857143
affected-r-cable cut,10155,0.221624885501,0.142857142857
sentence-r-supervision,10155,0.221722618654,0.107142857143
knocking out-r-rounds,10155,0.22178060697,0.114285714286
right--round,10155,0.22181503432,0.15873015873
beaten--round,10155,0.222463072134,0.142857142857
estimated-r-wished,10155,0.222463888272,0.114285714286
action-r-drove,10155,0.222570938653,0.214285714286
burned--fire,10155,0.222677181554,0.238095238095
plans-r-use,10155,0.222680993683,0.142857142857
grateful--received,10155,0.22302640851,0.214285714286
convicted--disciplinary,10155,0.223104473221,0.214285714286
charge-r-supervision,10155,0.223140273898,0.114285714286
disciplinary--termination,10155,0.223586247249,0.214285714286
found--wet,10155,0.223615451513,0.142857142857
fleeing--life in prison,10155,0.224295674571,0.142857142857
asked--going,10155,0.224297450776,0.142857142857
assault-r-serve,10155,0.224457292881,0.107142857143
stabbed--visiting,10155,0.224482876603,0.107142857143
incident-r-stabbed,10155,0.224820017503,0.114285714286
receive-r-required,10155,0.224949705141,0.107142857143
burned-r-pattern,10155,0.224956565346,0.214285714286
blow--cornered,10155,0.225129703445,0.114285714286
depending-r-problems,10155,0.225205024452,0.107142857143
escaped-r-tried,10155,0.225205898228,0.214285714286
indecency--sentenced,10155,0.225247901414,0.214285714286
restored--return,10155,0.225282894301,0.214285714286
sentence--violations,10155,0.225450225875,0.114285714286
normally-r-stable,10155,0.225535871945,0.214285714286
cuts-r-limited,10155,0.225613023794,0.142857142857
affecting-r-service,10155,0.225783011539,0.214285714286
conviction--visiting,10155,0.225789846819,0.114285714286
securing--work,10155,0.225969994651,0.142857142857
capacity--work,10155,0.225969994651,0.142857142857
capacity--cooperation,10155,0.225969994651,0.142857142857
cooperation-r-services,10155,0.225969994651,0.142857142857
cooperation-r-securing,10155,0.225969994651,0.142857142857
charge--indecency,10155,0.225980417839,0.114285714286
checking into-r-exit,10155,0.226082159315,0.142857142857
sentence-r-serving,10155,0.226296348784,0.134615384615
online--seacom,10155,0.226329658593,0.214285714286
checked into--receive,10155,0.226369481391,0.114285714286
outage-r-services,10155,0.226754080125,0.141975308642
beaten-r-survived,10155,0.226771906368,0.214285714286
appearances-r-decided,10155,0.226930254471,0.142857142857
escape-r-restrained,10155,0.227068228835,0.142857142857
data link--problem,10155,0.227259524664,0.224489795918
spreading--survey,10155,0.227276187153,0.214285714286
checked out-r-messed around,10155,0.227354043321,0.142857142857
serve-r-violations,10155,0.22736496285,0.114285714286
attributed--downtime,10155,0.227683365841,0.142857142857
fire--keeping,10155,0.227873153077,0.214285714286
additional-r-services,10155,0.228022256033,0.142857142857
permits-r-received,10155,0.228299447607,0.115384615385
case-r-crash,10155,0.228344394082,0.142857142857
interested-r-see,10155,0.228449061706,0.142857142857
6--stops,10155,0.228578224527,0.142857142857
settling in--stay,10155,0.22963253025,0.142857142857
imprisoned--intent,10155,0.22992276519,0.114285714286
handcuffed-r-ran,10155,0.229957136036,0.214285714286
action--escaped,10155,0.230213096868,0.142857142857
building--treatment,10155,0.230594500136,0.107142857143
felt-r-news,10155,0.231114095882,0.142857142857
eliminated-r-planned,10155,0.231114095882,0.142857142857
heads to-r-rehires,10155,0.231186079307,0.142857142857
damage-r-going,10155,0.231710573294,0.214285714286
charge-r-sentence,10155,0.231749724096,0.114285714286
assault-r-violations,10155,0.231928363414,0.107142857143
grab-r-valued,10155,0.231963560977,0.171428571429
arrival-r-checked into,10155,0.232225592084,0.214285714286
disciplinary--escape,10155,0.232261294839,0.142857142857
action-r-recaptured,10155,0.232261294839,0.142857142857
recaptured-r-termination,10155,0.232261294839,0.142857142857
checked into-r-comply,10155,0.232347018564,0.142857142857
change-r-negotiated,10155,0.232396937159,0.285714285714
issues--scrambling,10155,0.232701858046,0.142857142857
flowing--traffic,10155,0.232813403087,0.142857142857
connected--scrambling,10155,0.232822920305,0.142857142857
spied-r-walked out,10155,0.232914937076,0.142857142857
playoffs--return,10155,0.233177989915,0.142857142857
receive--treatment,10155,0.233279785387,0.191666666667
faced--recommended,10155,0.233285118671,0.142857142857
attack-r-tried,10155,0.233345816473,0.114285714286
estimates-r-indicate,10155,0.23364433541,0.180412371134
drove-r-escaping,10155,0.233704194419,0.142857142857
receiving--treatment,10155,0.233979939421,0.290909090909
beaten-r-rounds,10155,0.234011423491,0.214285714286
faced-r-recommended,10155,0.23407422851,0.142857142857
affecting-r-browsing,10155,0.234082141383,0.142857142857
anonymous--grabbed,10155,0.234117826383,0.13986013986
fire-r-latest,10155,0.234495216101,0.285714285714
left-r-third,10155,0.234700410817,0.107142857143
data link--downtime,10155,0.234977874891,0.183673469388
job-r-playoffs,10155,0.235097000572,0.142857142857
argued--stay,10155,0.235109626829,0.285714285714
factors--repair,10155,0.235212109043,0.171428571429
planned-r-playoffs,10155,0.235283075237,0.142857142857
help-r-rehab,10155,0.23535633727,0.142857142857
escape-r-on foot,10155,0.235361182781,0.214285714286
disciplinary-r-drove,10155,0.235363987547,0.214285714286
charge-r-revoked,10155,0.235601351256,0.107142857143
avoided-r-jail time,10155,0.235745326579,0.214285714286
blocking--resulted in,10155,0.235906009,0.214285714286
monitor-r-stable,10155,0.236670613229,0.214285714286
facing-r-recaptured,10155,0.23684830721,0.142857142857
round-r-stirred,10155,0.237178569613,0.140625
attack--convicted,10155,0.23748194482,0.214285714286
forced--restrained,10155,0.237773843674,0.214285714286
return--stubbornness,10155,0.237793430397,0.142857142857
normal-r-return,10155,0.237842465717,0.285714285714
claimed-r-move,10155,0.237851025769,0.142857142857
breach--denied,10155,0.237951704796,0.142857142857
placement--said,10155,0.238075555127,0.142857142857
ordered--sanctioned,10155,0.238261546542,0.142857142857
depending-r-repair time,10155,0.238416483086,0.183673469388
knockouts-r-round,10155,0.238573825945,0.2
facing-r-violating,10155,0.238896849591,0.357142857143
convicted--housed,10155,0.239010341952,0.214285714286
estimates--weather conditions,10155,0.239037023255,0.142857142857
brought-r-capacity,10155,0.239058403378,0.166666666667
anonymous-r-drove,10155,0.239497297512,0.198924731183
bringing in-r-spun,10155,0.239956329193,0.142857142857
remain--unknown,10155,0.239991830485,0.285714285714
problem--telecom services,10155,0.240213451138,0.142857142857
fixed line monopoly-r-responsible,10155,0.240703305007,0.142857142857
elected--escaped,10155,0.241018496391,0.142857142857
escaped-r-retire,10155,0.241018496391,0.142857142857
received-r-sentences,10155,0.241190864356,0.142857142857
concern--keeping,10155,0.241214451788,0.142857142857
affected--services,10155,0.241229243726,0.185714285714
affecting--experienced,10155,0.241769950668,0.142857142857
fleeing--handcuffed,10155,0.241967448787,0.142857142857
cut-r-services,10155,0.242059486419,0.151724137931
escaped-r-found,10155,0.242188979552,0.214285714286
estimated-r-reversed,10155,0.242338836031,0.107142857143
estimated--reversed,10155,0.242338836031,0.107142857143
no_relation,10155,0.242356612979,0.237883033172
knockouts--recovered,10155,0.242376234832,0.15873015873
burglary-r-commit,10155,0.24242021016,0.166666666667
convicted-r-stealing,10155,0.2424840312,0.214285714286
restored-r-traffic priorities,10155,0.242571301284,0.142857142857
life in prison-r-pulled on,10155,0.242607335235,0.142857142857
fire-r-interested,10155,0.242724342984,0.214285714286
broke-r-change,10155,0.242990622547,0.214285714286
sub - sea repairs-r-weather,10155,0.243021989392,0.214285714286
fifth--struggling,10155,0.243327901376,0.114285714286
agreed--blindsided,10155,0.243354269947,0.142857142857
affected--operates,10155,0.24427287337,0.214285714286
intent-r-rape,10155,0.24438278459,0.127777777778
arrests-r-fire,10155,0.244796518073,0.214285714286
depending--take,10155,0.245067048963,0.214285714286
fire-r-foul play,10155,0.245067714097,0.214285714286
downtime-r-scrambling,10155,0.245109503066,0.142857142857
downtime-r-online,10155,0.245109503066,0.142857142857
downtime--online,10155,0.245109503066,0.142857142857
hurt-r-incident,10155,0.245167500837,0.285714285714
looking-r-survived,10155,0.245390191784,0.142857142857
return-r-traffic priorities,10155,0.245518540864,0.142857142857
placement-r-said,10155,0.24555507799,0.142857142857
stepped up-r-tactics,10155,0.245609765046,0.114285714286
sentences-r-suffered,10155,0.24563336118,0.214285714286
attack--tried,10155,0.245658653877,0.107142857143
connections--services,10155,0.245753892832,0.142857142857
arrival-r-repair,10155,0.245978612494,0.214285714286
restore--traffic,10155,0.246455743846,0.142857142857
cooperation--restoration,10155,0.246513545618,0.214285714286
blocked-r-cut,10155,0.246799521224,0.357142857143
estimates-r-take,10155,0.246801657479,0.285714285714
indecency--revoked,10155,0.246997394718,0.29797979798
escaping--setting fire,10155,0.247234741827,0.214285714286
drove-r-setting fire,10155,0.247234741827,0.214285714286
estimates--indicate,10155,0.247314378558,0.180412371134
escaped-r-pulling,10155,0.247494403747,0.238636363636
indicate-r-weather conditions,10155,0.24754032482,0.142857142857
armed--searching,10155,0.247646049184,0.285714285714
drove--escaped,10155,0.247732173994,0.142857142857
asked-r-at large,10155,0.248117822588,0.142857142857
belief--return,10155,0.248284745378,0.142857142857
decided--left,10155,0.248284745378,0.142857142857
fire--hired,10155,0.248284745378,0.142857142857
return-r-stubbornness,10155,0.248284745378,0.142857142857
help--hiring,10155,0.248311140765,0.214285714286
escapes-r-riding,10155,0.248336048738,0.285714285714
blocked-r-services,10155,0.248496989609,0.142857142857
face-r-problems,10155,0.248496989609,0.142857142857
cooperation--securing,10155,0.248563134268,0.142857142857
repaired--seacom,10155,0.249125383365,0.142857142857
escaped-r-transport,10155,0.249568003139,0.214285714286
additional--capacity,10155,0.249996722091,0.142857142857
accept--placement,10155,0.250003237574,0.214285714286
constituted--dispute,10155,0.250130371653,0.142857142857
custody--serving,10155,0.250194177988,0.142857142857
hearing--remain,10155,0.250258953375,0.214285714286
adsl internet connections--fixed line monopoly,10155,0.250278659532,0.142857142857
adsl internet connections-r-state - owned,10155,0.250278659532,0.142857142857
checked in--making,10155,0.250418598328,0.142857142857
built--farming,10155,0.250576113522,0.142857142857
destroyed--farming,10155,0.250576113522,0.142857142857
destroyed-r-farming,10155,0.250576113522,0.142857142857
escaped--hungry,10155,0.25071856168,0.214285714286
restored--working,10155,0.250724425313,0.142857142857
assault-r-spent time,10155,0.250774180196,0.214285714286
approved--unclear,10155,0.250904854203,0.214285714286
help-r-hurt,10155,0.250981494937,0.214285714286
job-r-return,10155,0.251813127038,0.142857142857
new-r-scandal,10155,0.25201877908,0.214285714286
claimed-r-used,10155,0.252531126566,0.285714285714
asked--wet,10155,0.252657728101,0.142857142857
asked--shoeless,10155,0.252657728101,0.142857142857
hungry--shoeless,10155,0.252657728101,0.142857142857
shoeless-r-wet,10155,0.252657728101,0.142857142857
hungry-r-shoeless,10155,0.252657728101,0.142857142857
sentence--supervision,10155,0.252901592823,0.107142857143
rehab-r-served,10155,0.253403486404,0.142857142857
data link-r-downtime,10155,0.253618103029,0.224489795918
fled-r-used,10155,0.254000021951,0.214285714286
housed--run,10155,0.254035708409,0.142857142857
convicted-r-escaped,10155,0.254070143456,0.142857142857
mia-r-pretending,10155,0.254101038508,0.142857142857
felt--news,10155,0.25482071749,0.214285714286
case--unlicensed,10155,0.254994334903,0.214285714286
adsl internet connections-r-fixed line monopoly,10155,0.255158013991,0.214285714286
brought-r-online,10155,0.255163477137,0.142857142857
fleeing--pulled on,10155,0.255320712945,0.214285714286
accessing-r-caching solution,10155,0.255523317608,0.214285714286
permit--received,10155,0.255693493236,0.224489795918
checked into-r-hiring,10155,0.255953474016,0.142857142857
shoeless--use,10155,0.256060891629,0.214285714286
fire-r-know,10155,0.256116331348,0.214285714286
downtime--feedback,10155,0.256222843221,0.214285714286
