unit_id,input.sent_id,input.b1,input.b2,input.e1,input.e2,input.relation,input.sentence,input.term1,input.term2,worker,uqs,reason for ambig,max_rel,max_srs,none,org:alternate_names,org:place_of_headquarters,org:subsidiaries,per:cause_of_death,per:charges,per:children,per:employee_or_member_of,per:founded_org,per:origin,per:place_of_birth,per:place_of_death,per:places_of_residence,per:schools_attended,per:spouse,per:title,per:top_member_employee_of_org
1023395694,UAD-A-1370,15,0,17,1,"per:place_of_birth,per:places_of_residence","Merced is part of California 's 18th congressional district , which is held by Democrat Dennis Cardoza .",Dennis Cardoza,Merced,15,0.4287204179,,per:top_member_employee_of_org,0.6704152488,0.2532150467,0,0.0371204096,0,0,0.0418135281,0,0.1809711711,0,0.0371204096,0,0,0.0345561764,0,0,0,0.6704152488
956145170,UAD-A-0167,0,8,2,9,"per:places_of_residence,per:employee_or_member_of",Arnold Schwarzenegger 's plan to expand coverage in California -- and to competing proposals from Democrats in the state .,Arnold Schwarzenegger,California,15,0.428814277,,none,0.6309846206,0.6309846206,0,0,0,0,0,0,0.2347790057,0,0.021871551,0,0,0.1064148056,0,0,0,0.2438710912
1020756155,UAD-A-2201,3,19,4,22,"per:places_of_residence,per:place_of_death","Tonedeff ( born Tony Rojas ) is an American rapper , producer , and singer- songwriter from Queens , New York City .",Tony,New York City,15,0.4288226491,,per:origin,0.6454112817,0,0,0,0,0,0,0,0,0,0.6454112817,0.2907525969,0,0.3943943018,0,0,0,0
1025625377,UAD-A-0552,13,11,15,12,"per:founded_org,per:employee_or_member_of","Defence officials in Colombo have spelled out their determination to kill LTTE supremo Velupillai Prabhakaran , who has been leading a rebellion against the island 's ethnic Sinhalese majority since 1972 .",Velupillai Prabhakaran,LTTE,15,0.429007977,,per:top_member_employee_of_org,0.6472577748,0.1579336235,0.0821113862,0,0,0.0363995922,0.0028624588,0.0028624588,0.5753681737,0,0.0028624588,0,0,0,0,0.0028624588,0.0821113862,0.6472577748
1018779139,UAD-U-0004,0,4,2,7,per:schools_attended,Abdullah al-Tariki is a University of Texas Distinguished Alumnus .,Abdullah al-Tariki,University of Texas,15,0.4291689637,,per:schools_attended,0.6689347429,0,0.0779311791,0.1004934296,0.0364812461,0,0,0,0.2416146843,0,0,0,0,0,0.6689347429,0,0,0.0863188377
3K1H3NEY7LB11AY2B1IJ657MXPTDG5,2ce7d62cd522ba74c9813017e2bd36e1472922de6b7271b5c75a1b64417c4f77:11-13:9-10,9,11,10,13,per:title,"It is a tribute album to another well-known Brazilian guitarist , Raul Seixas .",Raul Seixas,guitarist,15,0.4291955147,,per:title,0.5560102601,0.3956066337,0,0,0,0,0,0,0,0.0483831063,0,0,0,0.0483831063,0,0,0.5560102601,0
3FO95NVK5CCYSPQYO27K087T15QSRV,27aebed1212356d37815a581a83dafefb8a571470909b1bf429bc9febd503233:1-3:6-8,6,1,8,3,per:place_of_birth,"The Grover Cleveland Birthplace is a New Jersey State Historic Site and National Historic Place located in Caldwell , New Jersey .",Grover Cleveland,New Jersey,15,0.4292643882,,per:place_of_birth,0.6834186863,0.0693197372,0,0.1265165994,0,0,0,0,0,0,0.3290007377,0.6834186863,0,0.1227726996,0,0,0,0
950982079,UAD-A-2182,1,19,3,20,"per:employee_or_member_of,per:place_of_birth","Thomas LeRoy Collins ( March 10 , 1909 - March 12 , 1991 ) was the thirty-third governor of Florida .",LeRoy Collins,Florida,15,0.4297022577,,per:top_member_employee_of_org,0.6591197779,0.0507964257,0,0,0,0,0,0,0.3511565099,0,0.0315695639,0,0,0.2124819417,0,0,0,0.6591197779
3LG268AV38IXI6LGN7NFBR3E0RHREJ,1b8970981c5525155a710b9556f08e2fab938c0ea5db1583feb7e5cc9965ccf5:0-1:16-17,16,0,17,1,org:alternate_names,He is also nominated for best short - form video for his work with tango-fusion band Bajofondo .,He,Bajofondo,15,0.4299796525,,per:employee_or_member_of,0.6784978799,0.2802527051,0,0,0,0,0,0,0.6784978799,0.0412494151,0,0,0,0,0,0,0,0.3057447564
38LRF35D5L8MO0X02H1OXBM1GDA3UB,1374f543db5a7f39498d8f1b1d62b8993f1a00c3540daef0127e57d204a2ceb1:2-3:12-15,2,12,3,15,org:subsidiaries,"Musical group AnyBand is a promotional band formed by cell phone brand Samsung 's Anycall , which promoted their product "" AnyBand "" new cell phones .",Samsung 's Anycall,AnyBand,15,0.4301411378,,per:founded_org,0.6117327996,0.0654965575,0,0,0.4560913527,0,0,0,0.0781831255,0.6117327996,0,0,0,0,0,0,0,0
1023973469,UAD-U-0582,15,14,16,15,per:title,"She returned in 1999 as a 16 year old , played this time by actress Charlie Brooks .",Charlie,actress,15,0.4306369943,,per:title,0.5499023665,0.4065534135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5499023665,0.0435442201
949662623,UAD-A-1452,10,6,12,7,"per:places_of_residence,per:place_of_birth","Netherlands 2 , Portugal 0 At Rotterdam , Netherlands Singles Raemon Sluiter , Netherlands , def .",Raemon Sluiter,Rotterdam,15,0.4310051531,,none,0.6616124737,0.6616124737,0,0,0,0,0,0,0.1199108672,0,0.1294154752,0.0749689094,0,0.0890611839,0,0,0,0
1018628271,UAD-A-2030,30,16,32,20,"per:employee_or_member_of,per:places_of_residence","The members of the Security Council are to continue their tour of the region in the Democratic Republic of Congo Tuesday night , where they plan to meet with President Joseph Kabila .",Joseph Kabila,Democratic Republic of Congo,15,0.4310704848,,per:top_member_employee_of_org,0.6815542796,0,0,0,0,0,0,0,0.1695212362,0,0.0613068806,0.1325418741,0,0.1806446575,0,0,0,0.6815542796
3DWNFENNE37YSG5AQW2T0E5WCNVJ4I,f325e9c29866699c12361cc33e336beca44f64728c8ccf2791bfcfd8f1eca8c8:18-21:2-3,2,18,3,21,per:places_of_residence,"Goda of England or Godgifu ; ( ; 1004 - c. 1047 ) was the daughter of King Ethelred the Unready and his second wife Emma of Normandy , and sister of King Edward the Confessor .",Ethelred the Unready,England,16,0.4311703709,,per:top_member_employee_of_org,0.6429969526,0.2045052234,0.0269399875,0.03956467,0.0126246825,0.03956467,0.0269399875,0.03956467,0.1050124154,0.0126246825,0.0269399875,0.0269399875,0.0269399875,0.5815343527,0.0269399875,0.0269399875,0.0269399875,0.6429969526
1018789679,UAD-A-1025,3,35,5,36,"per:places_of_residence,per:place_of_birth","In Britain , Queen Elizabeth , Thatcher and Blair joined veterans and bereaved families in a thanksgiving service at the Falkland Islands Memorial Chapel in the grounds of Pangbourne College near Reading , west of London .",Queen Elizabeth,London,15,0.4317093091,,none,0.6356145186,0.6356145186,0,0.0500875848,0,0,0,0,0.0638982946,0,0.0600894594,0,0,0.10945243,0,0,0,0.2549330513
3EGKVCRQFW4884LIRBDJIFQQ0RXBY3,625676b0493629f0c7484264e4f0c55ff0df40dde2cb0328cc6ce11699c2a508:2-4:1-2,1,2,2,4,per:title,"Namibian President Hifikepunye Pohamba has been re-elected after winning more than 75 percent of the vote in last week 's elections , according to official results released Friday .",Hifikepunye Pohamba,President,15,0.4322985576,,per:title,0.6493857937,0.1865243852,0.0608556709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6493857937,0.1032341502
3E6L1VR4XWYW21NSQU4NIEXIH90F6I,dc48c22878c93634444a78436921c7c02dbb3aa9cbd718a94f9cd4951cbb905e:3-4:6-8,6,3,8,4,per:employee_or_member_of,He was Chief Judge of the New York Court of Appeals in 1868 .,Judge,New York,15,0.433224333,,per:employee_or_member_of,0.6807753573,0.2040697481,0,0,0,0,0,0,0.6807753573,0,0,0,0,0.1769996558,0,0,0,0.5314949003
3126F2F5F8FC6T51AFJQ6W3Z0F1EPZ,afd057861aae7bc05221331f5ca16867db788539fa8ae1ec49ac65a8e4d710af:31-33:7-8,7,31,8,33,org:place_of_headquarters,"{ EXCERPT } Canadian Jewish News , Canada With his left hand resting on a Tanach , Rabbi Lazer Danzinger , right , was sworn in as a chaplain for the Canadian Forces by Lt. Col. ...",Canadian Forces,Canada,15,0.4332874224,,org:place_of_headquarters,0.6432797738,0.1841337001,0.0446566393,0.6432797738,0.1725865261,0,0,0,0.0446566393,0,0,0,0,0,0,0,0,0
1023973505,UAD-U-0560,23,20,26,22,per:schools_attended,"Robert H. Goddard Collection and the Robert Goddard Exhibition Room are housed in the Archives and Special Collections area of Clark University 's Robert H. Goddard Library , named in his honor .",Robert H. Goddard,Clark University,15,0.433604569,,none,0.6614055612,0.6614055612,0,0,0,0,0,0,0.1284480486,0,0,0.0567475301,0,0,0.08163651,0,0,0.1352146564
1018789708,UAD-A-1248,5,3,7,4,"per:place_of_birth,per:places_of_residence","Last summer , Anchorage mayor Mark Begich , a Democrat , pressed Palin to sit down , as his city was running short of state funds to operate its traffic lights .",Mark Begich,Anchorage,15,0.4336552415,,per:top_member_employee_of_org,0.6638483616,0.0318519017,0,0.0661556545,0,0,0,0,0.4430206827,0,0,0,0,0.3883557597,0,0,0.0724026093,0.6638483616
1028675366,UAD-A-2377,6,0,8,2,"per:employee_or_member_of,per:top_member_employee_of_org","World Bank directors on Thursday thanked Paul Wolfowitz for his work at the head of the institution , but said they would start the nomination process for a new president immediately .",Paul Wolfowitz,World Bank,15,0.4338839549,,per:top_member_employee_of_org,0.6709327556,0.1147315991,0,0.0195833963,0,0.0676434909,0,0,0.2920792199,0,0,0,0,0,0,0,0,0.6709327556
1018789794,UAD-A-1920,19,17,21,18,"per:employee_or_member_of,per:top_member_employee_of_org",The alliance was announced at a joint news conference with Intel Chief Executive Officer Paul Otellini and Sun CEO Jonathan Schwartz .,Jonathan Schwartz,Sun,15,0.4339722227,,per:top_member_employee_of_org,0.6710992481,0.1184446968,0.0389779753,0,0,0,0,0,0.3243005974,0.039503705,0,0,0,0,0,0,0,0.6710992481
3MG8450X2OMTVP2N0FYVAEP2M0MPUC,c6cb7c2f4612227b1d6f37ce9e9ddd9757538ff344bf260eb42ac6181d5a5feb:11-13:29-30,29,11,30,13,per:employee_or_member_of,"He was the third and youngest son of the noted politician George Canning , Foreign Secretary from 1807 to 1809 and from 1822 to 1827 and Chancellor of the Exchequer and Prime Minister of the United Kingdom in 1827 .",George Canning,Exchequer,15,0.4348471963,,per:top_member_employee_of_org,0.6946719264,0.132036322,0,0,0,0,0,0,0.4492712053,0,0,0,0,0.03708943,0,0,0.1362023216,0.6946719264
35F6NGNVM8VPP6JY4OE45WCF2E7T7N,6610de329d8929fbb12a87532c708e86e8561058c66a3b0880e557ae86848e96:8-9:26-27,8,26,9,27,per:top_member_employee_of_org,"USA Today reported in Monday 's edition that Sprint 's board , spurred by disappointing second-quarter earnings , had decided to speed up efforts to replace Forsee after its work to find a replacement was made public last week by The Wall Street Journal .",Forsee,Sprint,15,0.4348523097,,per:employee_or_member_of,0.7032787705,0.190231291,0.0492104525,0,0,0,0,0,0.7032787705,0,0,0,0,0,0,0,0,0.4121871673
1025625362,UAD-A-0952,22,35,24,36,"per:place_of_birth,per:place_of_death","If convicted of at least 14 of the deaths , Pickton would become the worst serial killer in Canadian history , surpassing Marc Lepine , who gunned down 14 women at the Ecole Polytechnic in Montreal in 1989 before shooting himself .",Marc Lepine,Montreal,15,0.4351246231,,per:place_of_death,0.6855207937,0.1313172637,0,0,0,0,0,0,0,0,0.0595456456,0,0.6855207937,0.2390526715,0.0500363322,0,0,0
1025638885,UAD-A-1451,0,21,2,22,"per:places_of_residence,per:place_of_birth","Nel Tarleton ( born January 14 , 1906 – died January 12 , 1956 ) was an English featherweight boxer from Liverpool , England .",Nel Tarleton,Liverpool,15,0.4354200494,,per:origin,0.6862446028,0,0,0.0535096199,0,0,0.0030733444,0.0030733444,0.0565829643,0.0030733444,0.6862446028,0.2778467519,0.0565829643,0.497002762,0.0565829643,0,0,0.0535096199
3AQN9REUTFS1N1J2574PD5EQ3C9DYC,8ec0d98ed49ff31fb4aa7c9641f58953e1b7438fce5efa7c60b40374e315f09f:13-16:1-2,13,1,16,2,per:founded_org,"When Arkansas left the Union , the Yell Rifles became part of the 1st Arkansas Infantry , later designated the 15th Arkansas , of which he was elected Colonel .",Arkansas,1st Arkansas Infantry,15,0.4354790538,,none,0.6028944278,0.6028944278,0,0.1412398105,0.3318092129,0,0,0,0,0,0,0,0,0,0,0,0,0
1018789469,UAD-A-1717,2,0,4,1,"per:place_of_birth,per:places_of_residence",Roma captain Francesco Totti made his first start for Roma since undergoing knee surgery in April .,Francesco Totti,Roma,14,0.4355588212,,per:employee_or_member_of,0.5530762681,0,0,0,0,0,0,0,0.5530762681,0,0.075389588,0,0,0,0,0,0,0.488738289
3LN3BXKGC070AGYTSWN9YTW76SJWGT,ca9ec37a2733d40570e37ea844bd71b7ad5f79450a2c448544283dbcbc9c6a11:15-18:35-36,15,35,18,36,org:subsidiaries,"In April 2011 , IntercontinentalExchange ( ICE ) , an American futures exchange , and NASDAQ OMX Group had together made an unsolicited proposal to buy NYSE Euronext for approximately , a deal in which NASDAQ would have taken control of the stock exchanges .",NASDAQ,NASDAQ OMX Group,15,0.4357534091,,org:alternate_names,0.6409375456,0.177648388,0.6409375456,0,0.1814140664,0,0,0,0,0,0,0,0,0,0,0,0,0
1020756173,UAD-A-1944,12,18,13,21,"per:place_of_death,per:place_of_birth","The character of political boss Jim Gettys is based on Charles F. Murphy , a political leader in New York City 's infamous Tammany Hall political machine , who was an enemy of Hearst .",Murphy,New York City,15,0.4358446099,,per:top_member_employee_of_org,0.6696219975,0,0,0.0743417604,0,0,0,0,0.411821637,0,0.0469904409,0,0,0.2998820862,0,0,0,0.6696219975
950346219,UAD-A-0976,17,20,19,21,"per:employee_or_member_of,per:place_of_birth",In 1960 John Kennedy emerged as the party nominee with the help of `` patron '' mayors Richard Daley of Chicago and Charles Buckley of New York .,Richard Daley,Chicago,15,0.4359247709,,per:places_of_residence,0.6685631691,0,0,0.2625712142,0,0,0,0,0.3640179541,0,0,0,0,0.6685631691,0,0,0,0.4274597383
1027994213,UAD-A-1952,17,24,19,27,"org:place_of_headquarters,org:subsidiaries","The consortium persevered through major difficulties , first when the Dutch bank sold its U.S. arm , LaSalle Bank Corp. of Chicago , to Bank of America Corp. for US $ 21 billion ( euro15 billion ) in what was widely seen as a poison pill measure .",LaSalle Bank,Bank of America,15,0.4360537709,,none,0.5737375662,0.5737375662,0.0469989122,0,0.3792635216,0,0,0,0,0,0,0,0,0,0,0,0,0
1023035816,UAD-A-0398,19,26,21,27,"per:origin,per:places_of_residence","BRUSSELS , July 3 ( Xinhua ) European Union officials expressed their relief and happiness at the release of Ingrid Betancourt and other hostages held by Colombia 's FARC guerrillas .",Ingrid Betancourt,Colombia,15,0.4360902654,,none,0.6475442125,0.6475442125,0.0019882364,0.0662249861,0,0,0,0,0.0019882364,0,0.0601251986,0,0,0.2241173664,0,0,0,0.0019882364
1028951402,UAD-A-0235,0,17,2,19,"per:places_of_residence,per:employee_or_member_of","Barack Obama , a Democrat , and Republican Lisa Murkowski have introduced a matching bill in the U.S. Senate .",Barack Obama,U.S. Senate,15,0.4363144083,,per:top_member_employee_of_org,0.6365504242,0.2116895726,0,0,0,0,0,0,0.3660539726,0,0,0,0,0,0,0,0,0.6365504242
917047453,UAD-U-0086,27,19,30,21,per:spouse,"At the Villa Diodati , a house Byron rented by Lake Geneva in Switzerland , the pair met with Mary Wollstonecraft Godwin , and her husband-to-be , Percy Bysshe Shelley , and their companion ( Mary 's stepsister ) Claire Clairmont .",Percy Bysshe Shelley,Mary Wollstonecraft,15,0.436427363,,per:spouse,0.5583801676,0.4055111744,0,0.0361086579,0,0,0,0,0,0,0,0,0,0,0,0.5583801676,0,0
1019741517,UAD-U-0207,0,4,3,6,per:title,"Eric E. Schmidt , chief executive , said that Google was better positioned than other advertising companies to survive a recession .",Eric E. Schmidt,chief executive,15,0.4364963029,,per:title,0.6316807129,0.0328449969,0,0,0,0,0.0506564533,0,0.0458419752,0,0,0,0,0,0,0,0.6316807129,0.2848178369
3LB1BGHFL2884QFZRX44I9WC7DDYTR,337b7594e39969085a910edd246cf7a63133754a08ce7f04ca94811e66c88232:18-21:16-17,18,16,21,17,org:subsidiaries,"The 2007 television series Honour and Passion , produced by MediaCorp Channel 8 and sponsored by Singapore 's Ministry of Defence ( MINDEF ) , featured Shen in the role of a terrorist named Wu Chengyi , who holds the lives of Singaporeans to ransom .",Singapore,Ministry of Defence,15,0.436497691,,org:subsidiaries,0.6563305199,0.2874777951,0,0.0574000212,0.6563305199,0,0,0,0,0,0,0,0,0.0561916851,0,0,0,0.1261777942
3NBFJK3IOHUS57PR1AWZHZJL26MOG6,e59e560b2eb5199ed14876dcc3f1b8da25d22eb6f8c1f073a07f138f6d697bb9:5-7:11-12,11,5,12,7,per:places_of_residence,-- Former Chief Cabinet Secretary Yasuo Fukuda is set to win Japan 's ruling Liberal Democratic Party 's presidential election .,Yasuo Fukuda,Japan,15,0.4367410272,,per:top_member_employee_of_org,0.635468055,0.1337702764,0,0,0,0,0,0,0.573445085,0,0.0576121395,0.0576121395,0,0.4629914225,0,0,0,0.635468055
1023395302,UAD-U-0107,18,15,20,17,per:spouse,"Born in Melbourne , Victoria , he is the son of Australian television personalities , Bert Newton and Patti Newton , and brother to Lauren Newton .",Patti Newton,Bert Newton,15,0.4369144434,,per:spouse,0.5551863119,0.4070300111,0,0,0,0,0,0.037783677,0,0,0,0,0,0,0,0.5551863119,0,0
1025626473,UAD-A-1119,4,9,6,10,"per:places_of_residence,per:place_of_death,per:place_of_birth","Its main base is Henri Coandă International Airport , Bucharest .",Henri Coandă,Bucharest,15,0.4369238855,,org:place_of_headquarters,0.6576236373,0.1600516984,0,0.6576236373,0,0,0,0,0,0,0.1123773146,0.0699473498,0,0,0,0,0,0
3ZZAYRN1I63WACBXLAV6GIYATKSTON,8e8344d5e551c49529b35f774b227d963b960935852ee5fccf655b1e4c8a91af:13-17:10-12,13,10,17,12,per:founded_org,"On August 20 , 2004 , it was announced that Ronald Perelman 's MacAndrews & Forbes Holdings company would buy 70 % of AM General from Renco .",Ronald Perelman,MacAndrews & Forbes Holdings,15,0.4369869033,,per:top_member_employee_of_org,0.5927256343,0.0674610286,0,0,0,0,0,0,0.4851832753,0.4453797024,0,0,0,0,0,0,0,0.5927256343
1028952336,UAD-A-0888,17,22,19,23,"per:place_of_birth,per:places_of_residence","His parents were Kenneth McKenzie Ross ( born in Mansfield , Victoria ) and Alma Ross ( née Graham , born in Mansfield , Victoria ) .",née Graham,Mansfield,15,0.4369957103,,per:place_of_birth,0.6142839344,0.3345866664,0,0,0,0,0,0,0,0,0.1159097889,0.6142839344,0,0.0330709423,0,0,0,0
3VQTAXTYN3XRRV1DHAGUFUKD4FJUB9,986cd0c8ccc9a452a017b368d25f94419dc4485d5aa5507927716baff668d013:5-6:24-26,5,24,6,26,per:founded_org,"None appears better positioned than VMware , which was founded in 1998 by entrepreneur Diane Greene and her husband , Stanford University associate professor Mendel Rosenblum .",Mendel Rosenblum,VMware,15,0.4375564924,,per:founded_org,0.6779685595,0.1853088968,0,0,0,0,0,0,0.221173007,0.6779685595,0,0,0,0,0,0,0,0.283749775
1019741409,UAD-A-1271,0,13,1,14,"per:employee_or_member_of,per:founded_org","Lenin was adamantly opposed to any re-unification , but was outvoted within the Bolshevik leadership .",Lenin,Bolshevik,15,0.4376713537,,none,0.5236126466,0.5236126466,0,0,0,0,0,0,0.2779761584,0,0,0,0,0,0,0,0,0.4763873534
1023973187,UAD-A-0256,27,23,28,24,"per:places_of_residence,per:place_of_death","Based on the ancient Sanskrit text called the Ramayana , `` Opera Jawa '' was commissioned by musical impresario Peter Sellars for a Vienna festival that celebrated Mozart 's 250th birthday .",Mozart,Vienna,15,0.4377374466,,none,0.6531559947,0.6531559947,0,0.0379156476,0,0,0,0.0460518916,0,0,0.1195375427,0.0379156476,0,0.2191702186,0,0,0,0
1025637306,UAD-A-1649,6,24,7,27,"per:places_of_residence,per:place_of_death","Previously there had been only the Tony Awards , which focused solely on Broadway shows , ignoring the hundreds of other productions mounted in New York City each year .",Tony,New York City,15,0.4379239077,,none,0.6261194678,0.6261194678,0.0315719073,0.2864904989,0,0,0,0,0,0,0,0,0,0.055818126,0,0,0,0
